52;ED;EDAD;ZSU;FL100;32;N;;N51495580;E012110900;E0020;187;250;;;;;;;;;WGE;DESSAU;EDBB;EDBB
53;ED;EDAE;;FL100;38;N;;N52115040;E014350840;E0020;149;250;;;;;;;;;WGE;EISENHUTTENSTADT;EDBB;EDBB
54;ED;EDAH;HDF;FL100;75;Y;;N53524334;E014090845;E0021;93;250;;;5000;;;;;;WGE;HERINGSDORF;EDBB;EDBB
55;ED;EDAK;;FL100;78;N;;N51184200;E013333300;E0017;417;250;;;;;;;;;WGE;GROSSENHAIN;EDFF;EDUU
56;ED;EDAM;;FL100;37;N;;N51214680;E011562700;E0010;340;250;;;;;;;;;WGE;MERSEBURG;EDBB;EDBB
57;ED;EDAQ;;FL100;36;N;;N51330720;E012030960;E0020;347;250;;;3000;;;;;;WGE;HALLE/OPPIN;EDBB;EDBB
58;ED;EDAU;IES;FL100;32;N;;N51173660;E013212160;E0010;322;250;;;;;;;;;WGE;RIESA-GOHLIS;EDBB;EDBB
59;ED;EDAV;;FL100;82;N;;N52493748;E013413636;E0010;121;250;;;;;;;;;WGE;FINOW;EDBB;EDBB
60;ED;EDAW;;FL100;38;N;;N52102512;E009032624;E0000;289;250;;;;;;;;;WGE;ROITZSCHJORA;EDBB;EDBB
61;ED;EDAX;;FL100;77;N;;N53181836;E012450748;E0010;220;250;;;;;;;;;WGE;RECHLIN-LARZ;EDBB;EDBB
62;ED;EDAY;QPK;FL100;39;N;;N52344860;E013545400;E0020;263;250;;;;;;;;;WGE;STRAUSBERG;EDBB;EDBB
63;ED;EDAZ;;FL100;39;N;;N52122880;E013092340;E0020;131;250;;;;;;;;;WGE;SCHONHAGEN;EDBB;EDBB
64;ED;EDBA;;FL100;28;N;;N50503060;E011041200;E0010;1145;250;;;;;;;;;WGE;ALKERSLEBEN/WULFERSHAUSEN;EDBB;EDBB
65;ED;EDBF;;FL100;29;N;;N52473600;E012453720;E0010;135;250;;;;;;;;;WGE;FEHRBELLIN/RUPPINER LAND;EDBB;EDBB
66;ED;EDBH;BBH;FL100;39;Y;;N54201743;E012423638;E0017;23;250;;;5000;;;;;;WGE;BARTH;EDBB;EDBB
67;ED;EDBK;;FL100;32;N;;N52550780;E012253120;E0020;130;250;;;;;;;;;WGE;KYRITZ;EDBB;EDBB
68;ED;EDBM;;FL100;32;Y;;N52042517;E011373528;E0010;267;250;;;5000;;;;;;WGE;MAGDEBURG;EDBB;EDBB
69;ED;EDBN;;FL100;45;N;;N51194320;E012392940;E0010;535;250;;;;;;;;;WGE;BRANDIS-WALDPOLENZ;EDBB;EDBB
70;ED;EDBR;QTK;FL100;82;N;;N51214740;E014570000;E0020;517;250;;;;;;;;;WGE;ROTHENBURG/GORLITZ;EDBB;EDBB
71;ED;EDBT;;FL100;39;N;;N51224980;E011264800;E0010;932;250;;;;;;;;;WGE;ALLSTEDT;EDBB;EDBB
72;ED;EDBW;;FL100;49;N;;N52375880;E013460120;E0010;263;250;;;;;;;;;WGE;WERNEUCHEN;EDBB;EDBB
73;ED;EDCA;QKQ;FL100;32;N;;N53495460;E013402340;E0010;18;250;;;;;;;;;WGE;ANKLAM;EDBB;EDBB
74;ED;EDCB;;FL100;22;N;;N51444620;E011134500;E0010;533;250;;;;;;;;;WGE;BALLENSTEDT;EDBB;EDBB
75;ED;EDCD;CBU;FL100;81;Y;;N51532211;E014315515;E0021;274;250;;;5000;;;;;;WGE;COTTBUS-DREWITZ;EDBB;EDBB
76;ED;EDCE;;FL100;78;N;;N52284500;E014050060;E0020;220;250;;;;;;;;;WGE;EGGERSDORF;EDBB;EDBB
77;ED;EDCG;;FL100;29;N;;N54230180;E013193240;E0020;69;250;;;;;;;;;WGE;RUGEN;EDBB;EDBB
78;ED;EDCM;;FL100;36;N;;N51174920;E014073900;E0010;495;250;;;;;;;;;WGE;KAMENZ;EDBB;EDBB
79;ED;EDCO;;FL100;47;N;;N51160336;E010390524;E0007;909;250;;;;;;;;;WGE;OBERMEHLER/SCHLOTHEIM;EDBB;EDBB
80;ED;EDCP;PEF;FL100;78;N;;N54092820;E013462160;E0020;7;250;;;;;;;;;WGE;PEENEMUNDE;EDBB;EDBB
81;ED;EDCY;;FL100;65;N;;N51343720;E014081320;E0020;375;250;;;;;;;;;WGE;WELZOW/SPREMBERG-WELZOW;EDBB;EDBB
82;ED;EDDB;SXF;FL100;98;Y;;N52224275;E013311423;E0019;157;250;KLF;ED;5000;;;;;;WGE;BERLIN/SCHOENEFELD;EDBB;EDBB
83;ED;EDDC;DRS;FL100;82;Y;;N51075796;E013460178;E0020;755;250;;;5000;;;;;;WGE;DRESDEN;EDBB;EDBB
84;ED;EDDE;ERF;FL100;85;Y;;N50584732;E010572918;E0011;1036;250;ERF;ED;5000;;;;;;WGE;ERFURT;EDBB;EDBB
85;ED;EDDF;FRA;FL100;131;Y;;N50015990;E008341364;E0004;364;250;FFM;ED;5000;;;;;;WGE;FRANKFURT/MAIN;EDFF;EDFF
86;ED;EDDG;FMO;FL100;71;Y;;N52080471;E007410539;E0002;159;250;;;5000;;;;;;WGE;MUNSTER/OSNABRUCK;EDLL;EDLL
87;ED;EDDH;HAM;FL100;120;Y;;N53374940;E009591762;E0005;53;250;HAM;ED;5000;;;;;;WGE;HAMBURG;EDWW;EDVV
88;ED;EDDI;THF;FL100;68;Y;;N52282491;E013240570;E0018;167;250;TOF;ED;5000;;;;;;WGE;BERLIN/TEMPELHOF;EDBB;EDBB
89;ED;EDDK;CGN;FL100;125;Y;;N50515730;E007083388;W0001;302;250;BAM;ED;5000;;;;;;WGE;COLOGNE/BONN;EDLL;EDLL
90;ED;EDDL;DUS;FL100;98;Y;;N51165133;E006452632;E0000;147;250;DUS;ED;5000;;;;;;WGE;DUSSELDORF;EDLL;EDLL
91;ED;EDDM;MUC;FL100;131;Y;;N48211362;E011470991;E0014;1487;250;;;5000;;;;;;WGE;MUNICH;EDMM;EDMM
92;ED;EDDN;NUE;FL100;88;Y;;N49295512;E011044118;E0013;1046;250;;;5000;;;;;;WGE;NURNBERG;EDFF;EDFF
93;ED;EDDP;LEJ;FL100;118;Y;;N51252637;E012141098;E0014;465;250;;;5000;;;;;;WGE;LEIPZIG/HALLE;EDBB;EDBB
94;ED;EDDR;SCN;FL100;65;Y;;N49125239;E007063423;E0001;1058;250;;;5000;;;;;;WGE;SAARBRUCKEN;EDFF;EDFF
95;ED;EDDS;STR;FL100;109;Y;;N48412356;E009131907;E0007;1276;250;TGO;ED;5000;;;;;;WGE;STUTTGART;EDFF;EDFF
96;ED;EDDT;TXL;FL100;99;Y;;N52333487;E013171576;E0018;122;250;TGL;ED;5000;;;;;;WGE;BERLIN/TEGEL;EDBB;EDBB
97;ED;EDDV;HAJ;FL100;124;Y;;N52273677;E009410068;E0006;183;250;;;5000;;;;;;WGE;HANOVER;EDWW;EDWW
98;ED;EDDW;BRE;FL100;66;Y;;N53025064;E008471229;E0003;14;250;BMN;ED;5000;;;;;;WGE;BREMEN;EDWW;EDWW
99;ED;EDFC;ZCB;FL100;27;N;;N49561980;E009034500;E0000;410;250;;;;;;;;;WGE;ASCHAFFENBURG;EDFF;EDUU
100;ED;EDFD;;FL100;19;N;;N50181980;E010133540;E0010;997;250;;;;;;;;;WGE;BAD NEUSTADT/SAALE-GRASBERG;EDFF;EDUU
101;ED;EDFE;;FL100;45;N;;N49573900;E008382940;E0010;385;250;;;;;;;;;WGE;EGELSBACH;EDFF;EDUU
102;ED;EDFH;HHN;FL100;99;Y;;N49565522;E007155001;E0001;1649;250;KIR;ED;5000;;;;;;WGE;FRANKFURT-HAHN;EDFF;EDFF
103;ED;EDFM;MHG;FL100;34;Y;;N49282100;E008305640;E0006;309;250;;;5000;;;;;;WGE;MANNHEIM CITY;EDFF;EDFF
104;ED;EDFQ;;FL100;35;N;;N51020720;E008404440;E0000;1158;250;;;;;;;;;WGE;ALLENDORF/EDER;EDFF;EDUU
105;ED;EDFR;;FL100;31;N;;N49232640;E010130780;E0010;1309;250;;;;;;;;;WGE;ROTHENBURG O.D.T.;EDFF;EDUU
106;ED;EDFZ;QMZ;FL100;32;N;;N49580660;E008085280;E0000;760;250;;;;;;;;;WGE;MAINZ/FINTHEN;EDFF;EDUU
107;ED;EDGB;;FL100;25;N;;N50404560;E008102160;E0000;1833;250;;;;;;;;;WGE;BREITSCHEID;EDFF;EDUU
108;ED;EDGE;EIB;FL100;56;N;;N50593180;E010283360;E0010;1101;250;;;;;;;;;WGE;EISENACH-KINDEL;EDFF;EDUU
109;ED;EDGS;;FL100;53;Y;;N50422757;E008045869;W0001;1966;250;;;5000;;;;;;WGE;SIEGERLAND;EDFF;EDFF
110;ED;EDHF;;FL100;16;N;;N53594020;E009344260;E0010;82;250;;;;;;;;;WGE;ITZEHOE/HUNGRIGER WOLF;EDWW;EDVV
499;EP;EPPW;;FL100;115;N;;N52224470;E017510766;E0032;371;250;;;;;;;;;WGE;POWIDZ;EPWW;EPWW
111;ED;EDHI;XFW;FL100;86;Y;;N53320744;E009500771;E0009;21;250;;;5000;;;;;;WGE;HAMBURG/FINKENWERDER;EDWW;EDWW
