1594;LF;CVT;CHALONS VATRY;N48453310;E004190770;;;W0015;WGE;LFFF;LFFF;;;;03470;H M N
1595;LF;CVU;CASTRES-MAZAMET;N43375690;E002123300;;;W0018;WGE;LFBB;LFFF;;;;03560;H M N
1596;EG;CWL;CRANWELL;N53013486;W000292066;;;W0031;WGE;EGTT;EGTT;;;;04230;H M  
1597;LF;CZ;CHARLEVILLE-MEZIERES;N49484790;E004320670;;;W0017;WGE;LFFF;LFFF;;;;03790;H M N
1598;EF;D;TAMPERE;N63093353;E023025129;;;E0056;WGE;EFES;EFES;;;;03780;H L N
1599;LK;D;DEJVICE;N50050699;E014173262;;;E0014;WGE;LKAA;LKAA;;;;04290;HML A
1600;LZ;D;DAVID;N48111087;E017141028;;;E0020;WGE;LZBB;LZBB;;;;04290;HML A
1601;BG;DA;KULUSUK;N65342000;W037124100;;;W0287;WGE;BGGL;BIRD;;;;03770;H   N
1602;BI;DA;DALATANGI;N65161200;W013343400;;;W0146;WGE;BIRD;BIRD;;;;03057;H M N
1603;EN;DA;DALEN;N59154296;E010152534;;;E0000;WGE;ENOR;ENOR;;;;04040;HO W 
1604;LF;DA;ALES;N44035910;E004083230;;;W0012;WGE;LFMM;LFFF;;;;04020;H M N
1605;LY;DAK;DAKOVICA;N42251500;E020253900;;;E0030;WGE;LYBA;LYBA;;;;04120;H L  
1606;LY;DAN;PODGORICA;N42324200;E019072460;;;E0030;WGE;LYBA;LYBA;;;;03120;H   N
1607;ED;DBR;HELMHOLTZ;N52280581;E013174325;;;E0020;WGE;EDBB;EDBB;;;;03470;H L  
1608;LZ;DBV;DUBOVE;N48512904;E018475787;;;E0022;WGE;LZBB;LZBB;;;;03100;H   N
1609;ES;DC;OSKARSHAMN;N57245110;E016303020;;;E0025;WGE;ESAA;ESAA;;;;03700;H L  
1610;LH;DC;DEBRECEN;N47272419;E021334690;;;E0033;WGE;LHCC;LHCC;;;;02950;H L N
1611;ES;DD;LYCKSELE;N64355970;E018373210;;;E0034;WGE;ESAA;ESAA;;;;03330;H M N
1612;LI;DEC;DECIMOMANNU-NDB;N39214900;E008582700;;;W0002;WGE;LIRR;LIRR;;;;03310;H L N
1613;LG;DEK;DEKELIA;N38061600;E023462200;;;E0024;;LGGG;LGGG;;;;03880;H   N
1614;ES;DH;OSKARSHAMN;N57181310;E016292340;;;E0025;WGE;ESAA;ESAA;;;;03250;H L  
1615;EB;DIK;DIEKIRCH;N49514096;E006074671;;;W0009;WGE;EBBU;EBUR;;;;03070;H M  
1616;ED;DIP;PLANTER;N52282230;E013280603;;;E0020;WGE;EDBB;EDBB;;;;03270;H M  
1617;ES;DJ;OSTERSUND;N63104140;E014350350;;;E0020;WGE;ESAA;ESAA;;;;03120;H L  
1618;ES;DK;VILHELMINA;N64352820;E016431970;;;E0024;WGE;ESAA;ESAA;;;;03280;H L N
1619;LC;DKA;DHEKELIA;N34590000;E033440000;;;E0032;WGE;LCCC;LCCC;;;;03430;H   N
1620;ES;DL;LOM ARLANDA;N59423080;E017585060;;;E0030;WGE;ESAA;ESAA;;;;03600;H LW 
1621;ED;DLS;LUEBARS;N52365006;E013214912;;;E0020;WGE;EDBB;EDBB;;;;04135;H M  
1622;LQ;DNC;MOSTAR;N43081484;E017505054;;;E0019;WGE;LQSB;LQSB;;;;04250;H MWN
1623;EG;DND;DUNDEE;N56271824;W003065373;;;W0059;WGE;EGPX;EGPX;;;;03940;H MW 
1624;BI;DO;DJUPIVOGUR;N64390900;W014163700;;;W0147;WGE;BIRD;BIRD;;;;03200;H   N
1625;LF;DO;DOLE;N46584660;E005181860;;;W0010;WGE;LFFF;LFFF;;;;03090;H L  
1626;EK;DON;DONNA;N55280854;E005075903;;;W0023;WGE;EKDK;EKDK;;;;03550;H M  
1627;ED;DP;DIEPHOLZ;N52353240;E008271080;;;E0001;WGE;EDWW;EDVV;;;;03250;H M N
1628;LF;DR;DINARD;N48285520;W002031040;;;W0038;WGE;LFRR;LFFF;;;;03900;H   N
1629;EP;DRE;DREZDENKO;N52501051;E015502901;;;E0016;WGE;EPWW;EPWW;;;;04400;H   N
1630;ED;DRW;DREWITZ;N51534826;E014334505;;;E0020;WGE;EDBB;EDBB;;;;03550;H L  
1631;LF;DSA;DIEPPE;N49525800;E001045900;;;W0030;WGE;LFFF;LFFF;;;;03510;H L  
1632;EN;DU;BARDUFOSS;N69025420;E018360049;;;E0038;WGE;ENOR;ENOR;;;;03710;HM  A
1633;ED;DUE;DUSSELDORF;N51184800;E006414800;;;W0015;WGE;EDLL;EDVV;;;;03290;H M N
1634;ED;DVI;DONAUESCHINGEN;N47573860;E008312175;;;E0010;WGE;EDFF;EDUU;;;;04900;H M  
1635;LD;DVN;DRVENIK;N43264824;E016083708;;;E0018;WGE;LDZO;LDZO;;;;04180;H  WN
1636;EP;DW;SZYMANY;N53261367;E020544444;;;E0032;WGE;EPWW;EPWW;;;;02880;H   N
1637;ED;DWI;DORTMUND-WICKEDE;N51313404;E007380379;;;E0000;WGE;EDLL;EDVV;;;;03570;HMM  
1638;LB;DWN;DEVNYA;N43150000;E027391500;;;E0036;;LBWR;LBWR;;;;03500;H   N
1639;LF;DX;DAX;N43415060;W001014130;;;W0027;WGE;LFBB;LFFF;;;;03340;H M N
1640;ED;DY;DUSSELDORF;N51140355;E006391575;;;W0000;WGE;EDLL;EDVV;;;;02845;H L  
1641;LR;EA;CRAIOVA;N44191034;E023593186;;;E0032;WGE;LRBB;LRBB;;;;04170;HOM  
1642;LE;EAG;LOGRONO;N42270500;W002185300;;;W0030;WGE;LECM;LECM;;;;03990;H M  
1643;EG;EAS;SOUTHAMPTON;N50571810;W001212203;;;W0029;WGE;EGTT;EGTT;;;;03915;H LW 
1644;LF;EB;ST.ETIENNE;N45381660;E004170070;;;W0013;WGE;LFMM;LFFF;;;;03790;H L N
1645;LE;EBT;BETERA;N39372700;W000281500;;;W0023;WGE;LECB;LECB;;;;03860;H M N
1646;LC;ECN;ERCAN;N35085600;E033295900;;;E0030;WGE;LCCC;LCCC;;;;02900;H  W 
1647;LE;ECV;COLMENAR VIEJO;N40420200;W003454100;;;W0033;WGE;LECM;LECM;;;;03190;H L N
1648;EG;EDN;EDINBURGH;N55584224;W003170284;;;W0049;WGE;EGPX;EGPX;;;;03410;H M  
1649;LE;EEC;SEVILLA EL COPERO;N37190000;W006000000;;;W0037;WGE;LECM;LECM;;;;03270;H M N
1650;LF;EG;GRENOBLE;N45214890;E005235090;;;W0010;WGE;LFMM;LFFF;;;;03970;H L N
1651;ED;EGG;EGGENFELDEN;N48234938;E012445921;;;E0010;WGE;EDMM;EDUU;;;;03930;H M  
1652;LG;EGN;AIGINA;N37455500;E023252800;;;E0030;;LGGG;LGGG;;;;03820;H   N
1653;EG;EGT;LONDONDERRY;N55024385;W007091805;;;W0068;WGE;EGPX;EGPX;;;;03285;H M N
1654;ED;EH;EGELSBACH;N49573623;E008383347;;;W0004;WGE;EDFF;EDUU;;;;03860;H L N
1655;EH;EHN;EINDHOVEN;N51280427;E005234150;;;W0005;WGE;EHAA;EHAA;;;;03970;H M  
1656;LY;EK;BATAJNICA;N44540600;E020192400;;;E0024;WGE;LYBA;LYBA;;;;04200;H   N
1657;EG;EKN;ENNISKILLEN;N54233927;W007383612;;;W0071;WGE;EGTT;EGTT;;;;03575;H L  
1658;BI;EL;ELLIDAVATN;N64045200;W021461500;;;W0190;WGE;BIRD;BIRD;;;;03350;H   N
1659;LI;ELB;ELBA-NDB;N42435700;E010233800;;;E0002;WGE;LIRR;LIRR;;;;03600;H   N
1660;LG;ELF;ELEFSIS;N38035662;E023333549;;;E0024;;LGGG;LGGG;;;;04180;H    
1661;EL;ELU;LUXEMBOURG;N49404685;E006211866;;;W0010;WGE;EBBU;EBUR;;;;03685;H M  
1662;BG;EM;EGEDESMINDE;N68423600;W052503600;;;W0396;WGE;BGGL;BIRD;;;;02150;H   N
1663;LF;EM;ETAMPES MONDESIR;N48223070;E002044880;;;W0023;WGE;LFFF;LFFF;;;;02955;H   N
1664;ED;EMD;EMDEN;N53233809;E007143008;;;W0004;WGE;EDWW;EDVV;;;;03450;H L  
1665;EG;EME;EAST MIDLANDS;N52495763;W001114040;;;W0037;WGE;EGTT;EGTT;;;;03535;H L  
1666;LF;EMT;EPINAL;N48195680;E006113710;;;W0010;WGE;LFFF;LFFF;;;;04190;H L A
1667;EG;EMW;EAST MIDLANDS;N52494315;W001271595;;;W0037;WGE;EGTT;EGTT;;;;03930;H L  
1668;ES;EN;OREBRO;N59172770;E015035440;;;E0018;WGE;ESAA;ESAA;;;;04000;HOM  
1669;EI;ENS;ENNIS;N52541855;W008553998;;;W0071;WGE;EISN;EISN;;;;03520;H L  
1670;LG;EPI;EPITALION;N37370000;E012294200;;;E0006;;LGGG;LGGG;;;;04010;H   N
1671;EG;EPM;EPSOM;N51191000;W000221900;;;W0035;WGE;EGTT;EGTT;;;;03160;H L N
1672;ES;ERK;ERKEN;N59534640;E018201280;;;E0038;WGE;ESAA;ESAA;;;;03830;H M N
1673;ED;ERT;ERFURT;N50585737;E010552268;;;E0005;WGE;EDBB;EDBB;;;;04250;H M N
1674;BI;ES;EGILSSTADIR;N65141900;W014270700;;;W0150;WGE;BIRD;BIRD;;;;03650;H   N
1675;EF;ESP;ESPOO;N60145379;E024474707;;;E0059;WGE;EFES;EFES;;;;03810;H M  
1676;EF;ESS;ESSE;N63381265;E023063249;;;E0056;WGE;EFES;EFES;;;;03980;H M N
1677;LF;ETN;ETAIN;N49134290;E005402810;;;W0014;WGE;LFFF;LFFF;;;;04100;H M N
1678;EG;EX;EXETER;N50450775;W003174217;;;W0040;WGE;EGTT;EGTT;;;;03370;H MW 
1679;EF;F;MALMI;N60160240;E025024386;;;E0059;WGE;EFES;EFES;;;;04080;H L N
1680;ES;F;FROESOEN;N63121130;E014273030;;;E0010;WGE;ESAA;ESAA;;;;03380;H L  
1681;LB;F;SOFIA LMM;N42415000;E023223400;;;E0028;;LBSR;LBSR;;;;03750;HM   
1682;LZ;F;HAJNIKY;N48370509;E019075921;;;E0030;WGE;LZBB;LZBB;;;;02950;H   N
1683;LF;FA;FIGARI;N41360510;E009151240;;;E0002;WGE;LFMM;LFFF;;;;03250;H M N
1684;LI;FAL;FALCONARA;N43374180;E013222510;;;E0019;WGE;LIBB;LIBB;;;;03575;H M  
1685;LP;FAR;FARO;N37003147;W007553335;;;W0040;WGE;LPPC;LPPC;;;;03320;H HW 
1686;LF;FC;FIGEAC;N44401540;E001471310;;;W0022;WGE;LFBB;LFFF;;;;03950;H M N
1687;LI;FE;FIUMICINO;N41495312;E012210393;;;E0009;WGE;LIRR;LIRR;;;;03540;HOL A
1688;LI;FER;FERRARA;N44485200;E011365900;;;E0004;WGE;LIMM;LIMM;;;;04270;H   N
1689;LF;FG;MONTPELLIER;N43332440;E004005060;;;W0010;WGE;LFMM;LFFF;;;;03390;H L  
1690;BG;FH;PAAMIUT-FREDERIKSHAB;N61594500;W049385200;;;W0307;WGE;BGGL;BIRD;;;;03310;H   N
1691;ED;FHA;FRIEDRICHSHAFEN;N47405238;E009321600;;;E0010;WGE;EDMM;EDUU;;;;04730;H MW 
1692;ED;FI;ILLERTISSEN;N48131800;E010064800;;;E0001;WGE;EDMM;EDUU;;;;04670;H M N
1693;LP;FIL;HORTA;N38312104;W028410916;;;W0128;WGE;LPPO;LPPO;;;;03800;H H  
1694;LG;FIS;FISKA;N41055333;E022593034;;;E0025;;LGGG;LGGG;;;;03140;H M  
1695;EN;FJ;FJORTOFT;N62413752;E006253796;;;W0028;WGE;ENOR;ENOR;;;;03290;H   N
1696;ED;FLB;FLENSBURG;N54450256;E009293322;;;W0004;WGE;EDWW;EDVV;;;;03800;H   N
1697;LP;FLO;FLORES;N39264592;W031100369;;;W0138;WGE;LPPO;LPPO;;;;02700;H   N
1698;EN;FLR;FLORNES;N63273228;E011202638;;;W0002;WGE;ENOR;ENOR;;;;03800;H M N
1699;EN;FLV;FLEINVAER;N67093904;E013461268;;;E0007;WGE;ENOR;ENOR;;;;03740;H   N
1700;ES;FM;TROLLHATTAN;N58213910;E012172400;;;E0006;WGE;ESAA;ESAA;;;;03990;H L N
1701;EN;FN;FINNDAL;N59092784;E009333281;;;W0010;WGE;ENOR;ENOR;;;;03680;H   N
1702;LI;FN;FIUMICINO;N41543843;E012140456;;;E0009;WGE;LIRR;LIRR;;;;04210;H L N
1703;EG;FNL;FENLAND;N52442994;W000014059;;;W0030;WGE;EGTT;EGTT;;;;04010;H LW 
1704;EN;FNO;FOYNO;N59222137;E005090483;;;W0029;WGE;ENOR;ENOR;;;;02670;H   A
1705;LI;FOG;FOGGIA;N41255150;E015315310;;;E0019;WGE;LIBB;LIBB;;;;03400;H L  
1706;EN;FOR;FORSOL;N70431340;E023495622;;;E0069;WGE;ENOR;ENOR;;;;03180;H   N
1707;LI;FOR;FORLI;N44145330;E011552870;;;E0004;WGE;LIMM;LIMM;;;;04230;H L  
1708;EG;FOS;FAIROAKS;N51204900;W000335000;;;W0030;WGE;EGTT;EGTT;;;;03480;H M  
1709;EI;FOY;FOYNES;N52335852;W009114348;;;W0071;WGE;EISN;EISN;;;;03950;H    
1710;ED;FR;FRANKFURT;N50035656;E008410056;;;E0005;WGE;EDFF;EDUU;;;;02970;HOL  
1711;EF;FR;FOXTROTT-ROMEO (PORI) LOM RW30;N61250666;E021553719;;;E0044;WGE;EFES;EFES;;;;03750;HOL A
1712;LQ;FRA;SARAJEVO NDB;N43492805;E018200253;;;E0021;WGE;LQSB;LQSB;;;;04360;H M  
1713;LI;FRS;FROSINONE;N41383780;E013172280;;;E0009;WGE;LIRR;LIRR;;;;03710;H L  
1714;ED;FS;DRESDEN;N51113484;E013510011;;;E0010;WGE;EDBB;EDBB;;;;03740;H M A
1715;EN;FS;FJELLSTAD;N68355505;E016402067;;;E0040;WGE;ENOR;ENOR;;;;03960;H L N
1716;EN;FSK;FAUSKE;N67155058;E015082561;;;E0019;WGE;ENOR;ENOR;;;;03260;H   N
1717;EN;FT;FLETEN;N61210631;E005330995;;;W0031;WGE;ENOR;ENOR;;;;03450;H   N
1718;LF;FT;CAP FERRET;N44384200;W001150000;;;W0026;WGE;LFBB;LFFF;;;;02965;H M N
1719;ED;FTZ;FRITZLAR;N51064079;E009165428;;;W0003;WGE;EDFF;EDUU;;;;04680;H M  
1720;ED;FU;HAMBURG;N53343174;E009523292;;;E0010;WGE;EDWW;EDVV;;;;03505;H L  
1721;ED;FW;FRANKFURT LOM RW07L;N50001784;E008254639;;;E0004;WGE;EDFF;EDUU;;;;03820;H L  
1722;LI;FW;FIUMICINO;N41525106;E012115561;;;E0009;WGE;LIRR;LIRR;;;;03450;HOL A
1723;EG;FY;FINNINGLEY;N53290000;W001001800;;;W0045;WGE;EGTT;EGTT;;;;04085;H   N
1724;EF;G;GOLF (HALLI);N61511545;E024435621;;;E0057;WGE;EFES;EFES;;;;03190;HML N
1725;LB;G;GORNA;N43091600;E025410900;;;E0032;;LBSR;LBSR;;;;03350;H   N
1726;LE;G;GIRONA;N41553496;E002461260;;;W0017;WGE;LECB;LECB;;;;03300;HML A
1727;BI;GA;GARDUR;N65524000;W017274800;;;W0171;WGE;BIRD;BIRD;;;;03770;H M N
1728;LF;GA;GAP;N44225400;E005570100;;;W0010;WGE;LFMM;LFFF;;;;02970;H M N
1729;LQ;GAC;GACKO;N43083450;E018332990;;;E0026;WGE;LQSB;LQSB;;;;03700;H M N
1730;EI;GAR;GARRISTOWN;N53314330;W006265087;;;W0066;WGE;EISN;EISN;;;;04070;H M  
1731;LI;GAZ;GAZOLDO;N45120610;E010361490;;;E0002;WGE;LIMM;LIMM;;;;03820;H L  
1732;LO;GBG;GLEICHENBERG;N46531316;E015480115;;;E0015;WGE;LOVV;LOVV;;;;04260;H M N
1733;ED;GBL;GIEBELSTADT;N49385580;E009585520;;;E0001;WGE;EDFF;EDUU;;;;04290;H L N
1734;LP;GC;GRACIOSA;N39053778;W028015090;;;W0129;WGE;LPPO;LPPO;;;;04280;H M  
1735;EP;GDA;GDANSK;N54204257;E018354587;;;E0026;WGE;EPWW;EPWW;;;;03220;HO  A
1736;LG;GDA;ALEXANDRIA;N40384100;E022292100;;;E0031;;LGGG;LGGG;;;;03940;H    
1737;EF;GDY;GODBY MARIEHAMN LOM RW21;N60111259;E019571605;;;E0034;WGE;EFES;EFES;;;;03920;HOM A
1738;EG;GE;LONDON/GATWICK;N51095198;W000040888;;;W0030;WGE;EGTT;EGTT;;;;03380;H LW 
1739;LE;GE;MADRID GETAFE;N40115917;W003503936;;;W0029;WGE;LECM;LECM;;;;04210;H L N
1740;LI;GEN;GENOA-NDB;N44252582;E009050001;;;E0002;WGE;LIMM;LIMM;;;;03180;H   N
1741;BI;GF;GROF;N64085800;W021563000;;;W0190;WGE;BIRD;BIRD;;;;03190;H L N
1742;EN;GFC;GULLFAKS;N61125400;E002162600;;;W0048;WGE;ENOR;ENOR;;;;03330;H   N
1743;EH;GG;GRONINGEN;N53075133;E006361125;;;W0017;WGE;EHAA;EHAA;;;;03420;H L N
1744;BG;GH;GODTHAB;N64104666;W051445858;;;W0348;WGE;BGGL;BGGL;;;;03140;H    
1745;LF;GI;AMIENS;N49503170;E002290340;;;W0020;WGE;LFFF;LFFF;;;;03390;H    
1746;ED;GIN;GIESSEN;N50380804;E008490955;;;W0005;WGE;EDFF;EDUU;;;;03140;H M N
1747;LI;GIO;GIOIA DEL COLLE-NDB;N40464600;E016560600;;;E0016;WGE;LIBB;LIBB;;;;03280;H    
1748;BI;GJ;GJOEGUR;N65594100;W021194800;;;W0196;WGE;BIRD;BIRD;;;;03400;H   N
1749;LC;GKE;GECITKALE;N35135400;E033443500;;;E0030;WGE;LCCC;LCCC;;;;04350;H  W 
1750;ED;GL;TEGEL-EAST;N52342031;E013253418;;;E0020;WGE;EDBB;EDBB;;;;03210;HOM  
1751;EI;GL;EAGLE ISLAND;N54170000;W010053000;;;W0083;WGE;EISN;EISN;;;;03070;H   N
1752;LF;GL;NANTES ATLANTIQUE;N47031010;W001411620;;;W0032;WGE;LFRR;LFFF;;;;03690;H   N
1753;LS;GLA;GLAND;N46243132;E006143922;;;W0003;WGE;LSAS;LSAS;;;;03750;H L  
1754;EG;GLW;GLASGOW;N55521118;W004260107;;;W0056;WGE;EGPX;EGPX;;;;03310;H MW 
1755;EP;GLW;GLIWICE;N50162400;E018401800;;;E0023;WGE;EPWW;EPWW;;;;04730;H   N
1756;ED;GLX;GLUECKSTADT;N53505901;E009271415;;;E0010;WGE;EDWW;EDVV;;;;03650;H M  
1757;LE;GM;MALAGA;N36433542;W004341721;;;W0028;WGE;LECM;LECM;;;;03500;H   N
1758;EI;GMN;GORMANSTON;N53385320;W006133601;;;W0063;WGE;EISN;EISN;;;;03340;H M N
1759;LB;GO;GORNA;N43082800;E025484700;;;E0032;;LBSR;LBSR;;;;03050;H   N
1760;LY;GO;PODGORICA;N42175600;E019144460;;;E0022;WGE;LYBA;LYBA;;;;04200;HOM A
1761;LB;GOL;GOLYAMA;N43054300;E024131400;;;E0031;;LBSR;LBSR;;;;02770;H   N
1762;LP;GP;LAJES;N38465937;W027064733;;;W0123;WGE;LPPO;LPPO;;;;03410;H   N
1763;BI;GR;GRIMSEY;N66314200;W017585900;;;W0176;WGE;BIRD;BIRD;;;;03080;H   N
1764;EN;GR;GRUBEN;N66191807;E014124896;;;E0013;WGE;ENOR;ENOR;;;;03680;H   N
1765;LD;GR;GRUDA;N42322626;E018191497;;;E0021;WGE;LDZO;LDZO;;;;04140;H LWN
1766;LE;GR;GRANADA;N37111771;W003502759;;;W0030;WGE;LECM;LECM;;;;02850;H   N
1767;LE;GRA;GRANADA;N37112600;W003403300;;;W0030;WGE;LECM;LECM;;;;04120;H L N
1768;LI;GRA;GRAZZANISE;N41032700;E014050600;;;E0011;WGE;LIRR;LIRR;;;;03430;H L N
1769;EG;GRB;GUERNSEY;N49260423;W002382225;;;W0032;WGE;LFRR;LFFF;;;;03610;H M  
1770;LS;GRE;GRENCHEN NDB;N47110016;E007245257;;;E0001;WGE;LSAS;LSAS;;;;03260;H L  
1771;EN;GRK;GRAKALLEN;N63250842;E010160793;;;W0007;WGE;ENOR;ENOR;;;;03580;H   N
1772;LB;GRN;GORNA;N43094200;E025364600;;;E0032;;LBSR;LBSR;;;;02840;HO   
1773;LE;GRN;GIRONA;N42012992;E002482596;;;W0018;WGE;LECB;LECB;;;;04120;HO   
1774;LI;GRO;GROSSETO;N42421880;E011013090;;;E0005;WGE;LIRR;LIRR;;;;04060;H    
1775;LI;GRT;GROTTAGLIE;N40264520;E017251970;;;E0016;WGE;LIBB;LIBB;;;;03310;H L  
1776;ED;GRW;GRAFENWOEHR;N49414200;E011563420;;;E0006;WGE;EDMM;EDUU;;;;04050;H M N
1777;LO;GRZ;GRAZ;N46551436;E015273223;;;E0016;WGE;LOVV;LOVV;;;;02900;H M N
1778;ES;GS;GAVLE;N60330912;E016565342;;;E0021;WGE;ESAA;ESAA;;;;03460;H M N
1779;LD;GS;PULA;N44533288;E013511110;;;E0012;WGE;LDZO;LDZO;;;;04200;H LWN
1780;EG;GST;GLOUCESTERSHIRE;N51533103;W002100445;;;W0043;WGE;EGTT;EGTT;;;;03310;H M  
1781;ED;GT;HAMBURG;N53425100;E009552748;;;E0010;WGE;EDWW;EDVV;;;;03230;HOL  
1782;LF;GU;BREST;N48283970;W004170780;;;W0040;WGE;LFRR;LFFF;;;;03380;H M  
1783;LI;GUI;GUIDONIA;N41595900;E012442000;;;E0007;WGE;LIRR;LIRR;;;;03880;H L N
1784;EH;GUL;GULL;N50482636;E005534366;;;W0004;WGE;EHAA;EHAA;;;;03835;H M  
1785;ES;GUN;GUNNARN;N64535670;E017462860;;;E0029;WGE;ESAA;ESAA;;;;03480;HO   
1786;LF;GV;GRANVILLE;N48550130;W001285680;;;W0034;WGE;LFRR;LFFF;;;;03210;H M N
1787;LF;GX;PEN-MEN;N47385400;W003303600;;;W0037;WGE;LFRR;LFFF;;;;02896;H M N
1788;EG;GY;LONDON/GATWICK;N51075035;W000185744;;;W0030;WGE;EGTT;EGTT;;;;03650;H LW 
1789;LH;GYR;GYOR;N47393617;E017430451;;;E0019;WGE;LHCC;LHCC;;;;03540;H   N
1790;LM;GZO;GOZO;N36021800;E014123100;;;E0010;WGE;LMMM;LMMM;;;;03200;H   N
1791;EF;H;HOTEL  LMM RW22;N60201453;E024593300;;;E0055;WGE;EFES;EFES;;;;04030;HML  
1792;EP;H;WROCLAW STRACHOWICE;N51054263;E016543700;;;E0018;WGE;EPWW;EPWW;;;;02550;H   N
1793;BI;HA;HOFSA;N65374700;W015022900;;;W0155;WGE;BIRD;BIRD;;;;03480;H    
1794;ED;HA;HANNOVER;N52275077;E009481830;;;E0006;WGE;EDWW;EDVV;;;;03200;H L  
1795;LH;HA;BUDAPEST;N47292706;E019085800;;;E0025;WGE;LHCC;LHCC;;;;03290;HO  A
1796;EN;HAA;HAMAR;N60490285;E011041263;;;E0010;WGE;ENOR;ENOR;;;;03710;H   N
1797;ED;HAB;HAMMELBURG;N50053508;E009465355;;;W0002;WGE;EDFF;EDUU;;;;04030;H M  
1798;ED;HAE;HANNOVER;N52272752;E009340234;;;E0006;WGE;EDWW;EDVV;;;;03320;H L  
1799;ED;HAM;HAMBURG;N53403710;E010045953;;;E0010;WGE;EDWW;EDVV;;;;03390;H M  
1800;ED;HAN;HAHN;N49575358;E007165115;;;E0000;WGE;EDFF;EDUU;;;;03760;H M  
1801;EG;HAV;HAVERFORDWEST;N51495476;W004580512;;;W0050;WGE;EGTT;EGTT;;;;03280;H L  
1802;EG;HAW;HAWARDEN;N53104500;W002584633;;;W0040;WGE;EGTT;EGTT;;;;03400;H L  
1803;BG;HB;SISIMIUT-HOLSTEINSBORG;N66560900;W053415700;;;W0376;WGE;BGGL;BGGL;;;;03280;H   N
1804;EG;HB;BELFAST/CITY;N54365579;W005525500;;;W0060;WGE;EGTT;EGTT;;;;04200;H L  
1805;ED;HC;HERINGSDORF;N53522663;E014105542;;;E0014;WGE;EDBB;EDBB;;;;03300;HMM A
1806;EN;HD;HESTAD;N66033729;E012330104;;;E0010;WGE;ENOR;ENOR;;;;04140;H M  
1807;ED;HDL;HEIDELBERG;N49231020;E008360000;;;W0002;WGE;EDFF;EDUU;;;;04170;H M N
1808;ED;HDM;COLEMAN;N49320400;E008232600;;;W0006;WGE;EDFF;EDUU;;;;03340;H M N
1809;BI;HE;HEGRANES;N65450300;W019310900;;;W0183;WGE;BIRD;BIRD;;;;03620;H   N
1810;EN;HE;HEDDAL;N59363183;E009001486;;;W0009;WGE;ENOR;ENOR;;;;03240;H L N
1811;EN;HEI;HEIDRUN;N65193200;E007185700;;;W0023;WGE;ENOR;ENOR;;;;03400;H   N
1812;EF;HEK;HEKA;N60151764;E025292817;;;E0059;WGE;EFES;EFES;;;;03440;H M N
1813;EG;HEN;HENTON;N51453507;W000472505;;;W0035;WGE;EGTT;EGTT;;;;04335;H M N
1814;LG;HER;IRAKLION;N35200700;E025104300;;;E0024;;LGGG;LGGG;;;;04310;H M N
1815;EF;HET;HETTA;N68252036;E023321208;;;E0065;WGE;EFPS;EFPS;;;;03750;H   N
1816;ED;HFX;HOHENFELS;N49130600;E011513400;;;E0005;WGE;EDMM;EDUU;;;;02860;H M N
1817;EG;HG;HALFPENNY GREEN;N52310300;W002154100;;;W0045;WGE;EGTT;EGTT;;;;03560;H   N
1818;EN;HG;HEGRA;N63273198;E011043184;;;W0002;WGE;ENOR;ENOR;;;;03170;H M N
1819;EP;HG;WROCLAW STRACHOWICE;N51045692;E016570570;;;E0018;WGE;EPWW;EPWW;;;;05250;H   N
1820;ED;HIG;BREMEN;N53025761;E008543159;;;W0009;WGE;EDWW;EDVV;;;;03180;HOL  
1821;LE;HIG;SAN SEBASTIAN;N43231060;W001474519;;;W0028;WGE;LECM;LECM;;;;03280;H   N
1822;LG;HIO;CHIOS;N38202344;E026083194;;;E0024;;LGGG;LGGG;;;;02990;H    
1823;BI;HJ;HJALTEYRI;N65510600;W018113000;;;W0170;WGE;BIRD;BIRD;;;;03190;H L N
1824;BI;HK;HOLMAVIK;N65383700;W021282500;;;W0196;WGE;BIRD;BIRD;;;;03660;H   N
1825;EN;HK;HASVIK;N70292324;E022075683;;;E0063;WGE;ENOR;ENOR;;;;03860;H   N
1826;LG;HK;ATHENS;N37491000;E023462500;;;E0023;;LGGG;LGGG;;;;02750;HOL  
1827;BI;HL;VESTMANNAEYJAR;N63252700;W020165500;;;W0176;WGE;BIRD;BIRD;;;;03450;H L N
1828;EN;HL;HELLE;N68141516;E014394917;;;E0013;WGE;ENOR;ENOR;;;;02585;H L N
1829;EN;HLN;HELNES;N71002700;E025594600;;;E0090;WGE;ENOR;ENOR;;;;03085;H L  
1830;LK;HLV;HOLESOV;N49192227;E017314223;;;E0021;WGE;LKAA;LKAA;;;;04480;H   N
1831;LH;HM;BUDAPEST;N47241950;E019172628;;;E0025;WGE;LHCC;LHCC;;;;04200;H   N
1832;BI;HN;HORNAFJORDUR;N64160900;W015124800;;;W0150;WGE;BIRD;BIRD;;;;03300;H   N
1833;ED;HN;HOHN;N54193480;E009401320;;;E0006;WGE;EDWW;EDVV;;;;03440;HOM  
1834;LG;HN;ATHENS;N37520500;E023444500;;;E0023;;LGGG;LGGG;;;;02940;HML  
1835;EN;HNS;HOEYNES;N61543863;E005423845;;;W0031;WGE;ENOR;ENOR;;;;03840;H   N
1836;LE;HNS;HINOJOSA DEL DUQUE NDB;N38303721;W005063980;;;W0038;WGE;LECM;LECM;;;;03460;H    
1837;ED;HNU;HANAU;N50094500;E009091500;;;W0004;WGE;EDFF;EDUU;;;;04320;H M N
