311;LE;HIJ;HINOJOSA DEL DUQUE VORDME;N38302928;W005055886;;;W0030;WGE;LECM;LECM;;;01814;HIJ;N38302956;W005055895;11470;587;;2
315;ED;HLZ;HEHLINGEN;N52214821;E010474278;;;E0010;WGE;EDWW;EDVV;;;00413;HLZ;N52214821;E010474278;11730;343;;2
316;EN;HMF;HAMMERFEST;N70421528;E023412668;;;E0080;WGE;ENOR;ENOR;;;01254;HMF;N70421528;E023412668;11240;455;;2
317;ED;HMM;HAMM;N51512472;E007422986;;;E0000;WGE;EDLL;EDVV;;;00237;HMM;N51512472;E007422986;11565;160;;2
318;ES;HMR;HAMMAR;N60164550;E018232970;;;E0045;WGE;ESAA;ESAA;;;00102;HMR;N60164550;E018232970;11260;;;2
321;LS;HOC;HOCHWALD;N47275958;E007395564;;;W0004;WGE;LSAS;LSAS;;;02425;HOC;N47275958;E007395564;11320;240;;2
322;EG;HON;HONILEY;N52212400;W001394900;;;W0033;WGE;EGTT;EGTT;;;00435;HON;N52212400;W001394900;11365;534;;2
324;LG;HOS;CHIOS;N38205816;E026083375;;;E0024;;LGGG;LGGG;;;00026;HOS;N38205816;E026083375;11080;000;;0
328;EB;HUL;HULDENBERG;N50445814;E004382990;;;W0016;WGE;EBBU;EBUR;;;00356;HUL;N50445814;E004382990;11755;440;;1
331;LE;IBA;IBIZA;N38520604;E001215729;;;W0012;WGE;LECB;LECB;;;00030;IBA;N38520612;E001215747;11780;383;;2
333;LJ;ILB;BISTRICA;N45335611;E014101511;;;E0013;WGE;LJLA;LJLA;;;01969;ILB;N45335611;E014101511;11480;327;;2
334;BI;ING;INGO;N63481100;W016381700;;;W0150;WGE;BIRD;BIRD;;;00335;ING;N63481100;W016381700;11240;;;2
335;EG;INS;INVERNESS;N57323345;W004022955;;;W0055;WGE;EGPX;EGPX;;;00058;INS;N57323345;W004022955;10920;550;;1
336;EG;IOM;ISLE OF MAN;N54040072;W004454851;;;W0049;WGE;EGTT;EGTT;;;00573;IOM;N54040072;W004454851;11220;308;;2
337;LG;IRA;IRAKLION;N35203100;E025110600;;;E0030;;LGGG;LGGG;;;00112;IRA;N35203100;E025110600;10880;335;;0
342;EP;JAB;JABLONKA;N49285845;E019404298;;;E0026;WGE;LZBB;LZBB;;;02264;JAB;N49285845;E019404298;11640;490;;2
343;LZ;JAN;JANOVCE;N48104317;E017324075;;;E0030;WGE;LZBB;LZBB;;;00423;JAN;N48104317;E017324075;11080;352;;2
344;EP;JED;JEDRZEJOW;N50385035;E020150434;;;E0029;WGE;EPWW;EPWW;;;01000;JED;N50385035;E020150434;11560;509;;2
345;EF;JNS;JOSIE;N62393779;E029363789;;;E0090;WGE;EFES;EFES;;;00413;JNS;N62393779;E029363789;11570;;;0
346;LE;JOA;PALMA DE MALLORCA;N39335284;E002444786;;;W0005;WGE;LECB;LECB;;;00026;JOA;N39335306;E002444769;11770;255;;0
347;ES;JON;JONKOPING;N57453740;E014035550;;;E0030;WGE;ESAA;ESAA;;;00774;JON;N57453740;E014035550;11580;284;;1
348;LE;JRZ;JEREZ;N36485467;W006013554;;;W0038;WGE;LECM;LECM;;;00285;JRZ;N36485467;W006013554;11300;256;;2
349;EG;JSY;JERSEY;N49131597;W002024615;;;W0029;WGE;LFRR;LFFF;;;00276;JSY;N49131597;W002024615;11220;308;;2
351;ES;KAL;KALMAR;N56410740;E016170310;;;E0035;WGE;ESAA;ESAA;;;00026;KAL;N56410740;E016170310;11160;546;;2
352;LB;KAL;KALOTINA;N42565700;E022523200;;;E0027;;LBSR;LBSR;;;03150;KAL;N42565700;E022523200;11450;166;;2
353;LG;KAM;KALAMATA;N37035100;E022013100;;;E0022;;LGGG;LGGG;;;00059;KAM;N37035100;E022013100;11260;344;;0
355;EK;KAS;KASTRUP;N55352587;E012364897;;;E0020;WGE;EKDK;EKDK;;;00029;KAS;N55352587;E012364897;11250;342;;2
356;LG;KAS;KASTORIA;N40270368;E021163115;;;E0022;;LGGG;LGGG;;;02188;KAS;N40270368;E021163115;11450;000;;0
357;EF;KAU;KAUHAVA;N63072103;E023032131;;;E0060;WGE;EFES;EFES;;;00159;KAU;N63072103;E023032131;11240;295;;2
359;ED;KBO;COLOGNE/BONN;N50514204;E007084386;;;E0000;WGE;EDLL;EDVV;;;00311;KBO;N50514204;E007084386;11215;195;;0
360;LG;KEA;KEA;N37332591;E024175220;;;E0024;;LGGG;LGGG;;;01388;KEA;N37332591;E024175220;11500;000;;2
361;LQ;KEB;SARAJEVO;N43560189;E018265934;;;E0020;WGE;LQSB;LQSB;;;05025;KEB;N43560189;E018265934;11670;438;;2
362;BI;KEF;KEFLAVIK;N63591300;W022365200;;;W0190;WGE;BIRD;BIRD;;;00153;KEF;N63591300;W022365200;11200;;;2
363;LG;KFN;KEFALLINIA;N38064663;E020301686;;;E0019;;LGGG;LGGG;;;00057;KFN;N38064663;E020301686;11550;000;;0
364;LO;KFT;KLAGENFURT;N46355130;E014334435;;;E0016;WGE;LOVV;LOVV;;;02279;KFT;N46355130;E014334435;11310;224;;2
365;EN;KIK;KIRKENES;N69432565;E029520880;;;E0110;WGE;ENOR;ENOR;;;00303;KIK;N69432565;E029520880;11200;454;;2
367;EF;KLA;KANTOLA;N65593023;E029140901;;;E0105;WGE;EFPS;EFPS;;;00923;KLA;N65593023;E029140901;11440;270;;2
368;EN;KLD;KALHOVD;N60031801;E008222450;;;W0016;WGE;ENOR;ENOR;;;04158;KLD;N60031801;E008222450;11370;499;;2
369;ED;KLF;KLASDORF;N52011078;E013334969;;;E0020;WGE;EDBB;EDBB;;;00233;KLF;N52011078;E013334969;11515;258;;2
371;LS;KLO;KLOTEN;N47272573;E008324414;;;W0002;WGE;LSAS;LSAS;;;01410;KLO;N47272573;E008324414;11485;243;;2
373;EF;KNI;KAINUU;N64165713;E027392097;;;E0080;WGE;EFPS;EFPS;;;00447;KNI;N64165713;E027392097;11490;343;;2
375;EF;KNS;KAUNIS;N68271439;E027270545;;;E0105;WGE;EFPS;EFPS;;;01374;KNS;N68271439;E027270545;11580;;;2
377;EK;KOR;KORSA;N55262171;E011375351;;;E0010;WGE;EKDK;EKDK;;;00136;KOR;N55262171;E011375351;11280;297;;2
378;LG;KOS;KOS;N36472622;E027052863;;;E0028;;LGGG;LGGG;;;00410;KOS;N36472622;E027052863;10900;000;;0
379;LG;KOZ;KOZANI;N40171000;E021502800;;;E0022;;LGGG;LGGG;;;02055;KOZ;N40171000;E021502800;10960;232;;0
381;LG;KPL;CHRISOUPOLIS;N40544559;E024365314;;;E0027;;LGGG;LGGG;;;00023;KPL;N40544559;E024365314;10880;214;;0
382;ED;KPT;KEMPTEN;N47444484;E010205938;;;E0010;WGE;EDMM;EDUU;;;02529;KPT;N47444484;E010205938;10960;;;2
383;ES;KRA;KIRUNA;N67490920;E020201500;;;E0065;WGE;ESAA;ESAA;;;01498;KRA;N67490920;E020201500;11520;377;;2
384;ED;KRH;KARLSRUHE;N48593460;E008350325;;;E0000;WGE;EDFF;EDUU;;;00908;KRH;N48593460;E008350325;11595;333;;2
385;LG;KRI;KORINTHOS;N37540000;E022590000;;;E0022;;LGGG;LGGG;;;00000;KRI;N37540000;E022590000;11300;319;;2
386;LG;KRK;KERKIRA;N39263789;E020042199;;;E0020;;LGGG;LGGG;;;00066;KRK;N39263789;E020042199;11470;000;;2
387;EN;KRM;KARMOY;N59204752;E005120610;;;W0027;WGE;ENOR;ENOR;;;00102;KRM;N59204752;E005120610;11515;487;;0
388;EP;KRN;KARNICE;N51564646;E020264062;;;E0040;WGE;EPWW;EPWW;;;00584;KRN;N51564646;E020264062;11780;423;;2
389;LG;KRO;KARISTOS;N37593891;E024294163;;;E0031;;LGGG;LGGG;;;00051;KRO;N37593891;E024294163;11220;290;;2
390;EP;KRT;KARTUZY;N54175905;E018122878;;;E0026;WGE;EPWW;EPWW;;;00689;KRT;N54175905;E018122878;11320;445;;2
391;LZ;KSC;KOSICE;N48405912;E021145340;;;E0040;WGE;LZBB;LZBB;;;00787;KSC;N48405912;E021145340;10820;337;;2
392;ES;KSD;KARLSTAD;N59263280;E013195360;;;E0020;WGE;ESAA;ESAA;;;00348;KSD;N59263280;E013195360;11780;509;;2
395;EN;KVB;KVERNBERGET;N63070528;E007483794;;;W0023;WGE;ENOR;ENOR;;;00684;KVB;N63070528;E007483794;11380;000;;2
398;EG;KWL;KIRKWALL;N58573482;W002533821;;;W0068;WGE;EGPX;EGPX;;;00065;KWL;N58573482;W002533821;10860;568;;0
402;LQ;LAK;BANJA LUKA;N44563000;E017174500;;;E0020;WGE;LQSB;LQSB;;;00401;LAK;N44563000;E017174500;11590;177;;0
403;EG;LAM;LAMBOURNE;N51384569;E000090613;;;W0024;WGE;EGTT;EGTT;;;00200;LAM;N51384569;E000090613;11560;343;;2
404;LI;LAT;LATINA;N41322802;E012550510;;;E0012;WGE;LIRR;LIRR;;;00098;LAT;N41322802;E012550510;11120;265;;2
405;ES;LAV;LANDVETTER;N57392200;E012172350;;;E0015;WGE;ESAA;ESAA;;;00574;LAV;N57392200;E012172350;11460;332;;2
406;ED;LBE;ELBE;N53391512;E009354220;;;E0010;WGE;EDWW;EDVV;;;00050;LBE;N53391512;E009354220;11510;377;;2
407;ED;LBU;LUBURG;N48544671;E009202482;;;E0010;WGE;EDFF;EDUU;;;01064;LBU;N48544671;E009202482;10920;270;;2
408;LC;LCA;LARNACA;N34522400;E033373600;;;E0031;WGE;LCCC;LCCC;;;00020;LCA;N34522400;E033373600;11280;408;;1
413;EP;LDZ;LODZ;N51480042;E019392213;;;E0027;WGE;EPWW;EPWW;;;00820;LDZ;N51480042;E019392213;11240;398;;2
416;ED;LEG;LEIPZIG;N51260962;E012282354;;;E0010;WGE;EDBB;EDBB;;;00486;LEG;N51260962;E012282354;11585;365;;2
417;LF;LEQ;LILLE LESQUIN;N50334240;E003052100;;;W0030;WGE;LFFF;LFFF;;;00190;LEQ;N50334240;E003052100;10900;165;;0
418;EB;LGE;LIEGE;N50391437;E005281351;;;W0008;WGE;EBBU;EBUR;;;00699;LGE;N50391437;E005281351;11545;188;;1
420;EP;LIN;LININ;N51555839;E021093070;;;E0032;WGE;EPWW;EPWW;;;00394;LIN;N51555839;E021093070;11310;365;;1
421;LI;LIN;LINATE;N45274042;E009163116;;;E0002;WGE;LIMM;LIMM;;;00386;LIN;N45274042;E009163116;11600;203;;2
422;LP;LIS;LISBOA;N38531566;W009094574;;;W0052;WGE;LPPC;LPPC;;;01142;LIS;N38531483;W009094502;11480;543;;2
423;ES;LJU;LJUNGBYHEAD;N56045910;E013120400;;;E0020;WGE;ESAA;ESAA;;;00154;LJU;N56045910;E013120400;11340;335;;0
427;LF;LMG;LIMOGES;N45485730;E001013210;;;W0020;WGE;LFBB;LFFF;;;01375;LMG;N45485730;E001013210;11450;294;;2
428;LG;LMO;LIMNOS;N39551300;E025141500;;;E0028;;LGGG;LGGG;;;00030;LMO;N39551300;E025141500;10920;212;;2
429;LI;LMT;LAMEZIA TERME;N38541017;E016155396;;;E0020;WGE;LIRR;LIRR;;;00045;LMT;N38541017;E016155396;11250;247;;0
431;EG;LND;LANDS END;N50081052;W005381315;;;W0044;WGE;EGTT;EGTT;;;00800;LND;N50081052;W005381315;11420;551;;2
432;EF;LNE;LUONET;N62251483;E025372403;;;E0070;WGE;EFES;EFES;;;00696;LNE;N62251483;E025372403;11230;380;;2
433;EB;LNO;OLNO;N50350929;E005423699;;;W0008;WGE;EBBU;EBUR;;;00811;LNO;N50350929;E005423699;11280;000;;2
434;LO;LNZ;LINZ;N48134689;E014061195;;;E0012;WGE;LOVV;LOVV;;;01145;LNZ;N48134689;E014061195;11660;335;;1
435;EG;LON;LONDON;N51291400;W000280000;;;W0027;WGE;EGTT;EGTT;;;00110;LON;N51291400;W000280000;11360;222;;2
438;LE;LPA;LOGRONO;N42273793;W002193688;;;W0030;WGE;LECM;LECM;;;01348;LPA;N42273746;W002193711;11545;000;;2
439;LI;LPD;LAMPEDUSA;N35295894;E012375147;;;E0009;WGE;LMMM;LMMM;;;00059;LPD;N35300113;E012375309;10860;464;;2
441;LE;LRA;LA CORUNA;N43234617;W008182456;;;W0047;WGE;LECM;LECM;;;00415;LRA;N43234602;W008182443;11510;279;;0
443;LF;LSE;LYON SAINT EXUPERY;N45444390;E005052610;;;W0005;WGE;LFMM;LFFF;;;00820;LSE;N45444390;E005052610;11475;386;;2
445;LG;LSV;LESVOS;N39135700;E026253000;;;E0025;;LGGG;LGGG;;;00705;LSV;N39135700;E026253000;11420;485;;2
446;LF;LTP;LA TOUR-DU-PIN;N45292030;E005262060;;;W0010;WGE;LFMM;LFFF;;;01302;LTP;N45292030;E005262060;11555;000;;0
448;LF;LUC;LE LUC;N43225800;E006152130;;;E0000;WGE;LFMM;LFFF;;;00266;LUC;N43225800;E006152130;11300;339;;2
452;EL;LUX;LUXEMBOURG;N49382230;E006145040;;;W0008;WGE;EBBU;EBUR;;;01247;LUX;N49382230;E006145040;11225;556;;1
453;ED;LWB;LOEWENBERG;N52543715;E013080461;;;E0020;WGE;EDBB;EDBB;;;00234;LWB;N52543715;E013080461;11455;445;;2
456;EG;LYD;LYDD;N50595900;E000524300;;;W0021;WGE;EGTT;EGTT;;;00030;LYD;N50595900;E000524300;11405;264;;2
458;EG;MAC;MACHRIHANISH;N55254808;W005390149;;;W0056;WGE;EGPX;EGPX;;;00095;MAC;N55254808;W005390149;11600;469;;2
459;ED;MAG;MAGDEBURG;N51594196;E011473950;;;E0012;WGE;EDBB;EDBB;;;00209;MAG;N51594196;E011473950;11045;;;2
460;ED;MAH;MAISACH;N48154835;E011184293;;;E0010;WGE;EDMM;EDUU;;;01759;MAH;N48154835;E011184293;10840;215;;2
461;LI;MAL;MALPENSA;N45383320;E008440390;;;E0001;WGE;LIMM;LIMM;;;00768;MAL;N45383356;E008440440;11120;237;;0
463;EF;MAR;MARIE;N60082755;E019545194;;;E0040;WGE;EFES;EFES;;;00118;MAR;N60082755;E019545194;11470;460;;2
464;LE;MAR;MARTIN;N37031915;W004562360;;;W0031;WGE;LECM;LECM;;;02267;MAR;N37031926;W004562340;11260;463;;2
465;EH;MAS;MAASTRICHT;N50581899;E005573754;;;W0004;WGE;EHAA;EHAA;;;00283;MAS;N50581899;E005573754;10860;276;;1
466;EG;MAY;MAYFIELD;N51010200;E000065800;;;W0024;WGE;EGTT;EGTT;;;00360;MAY;N51010200;E000065800;11790;469;;2
467;ED;MBG;MOOSBURG;N48342427;E012153960;;;E0010;WGE;EDMM;EDUU;;;01658;MBG;N48342427;E012153960;11715;316;;2
469;EG;MCT;MANCHESTER;N53212529;W002154424;;;W0037;WGE;EGTT;EGTT;;;00282;MCT;N53212529;W002154424;11355;467;;2
470;ED;MDF;MILLDORF;N48140493;E012201466;;;E0010;WGE;EDMM;EDUU;;;01526;MDF;N48140493;E012201466;11700;351;;2
472;LE;MEL;MELILLA;N35164957;W002572942;;;W0023;WGE;GMMM;GMMM;;;00200;MEL;N35164919;W002572981;11425;;;2
474;LF;MEN;MENDE NASBINALS;N44363010;E003094470;;;W0015;WGE;LFMM;LFFF;;;04514;MEN;N44363000;E003094470;11530;314;;2
475;EN;MES;MESNALI;N61055926;E010383402;;;W0005;WGE;ENOR;ENOR;;;02317;MES;N61055926;E010383402;11440;532;;2
476;LG;MES;MESTA;N38150625;E025542068;;;E0026;;LGGG;LGGG;;;01168;MES;N38150625;E025542068;11760;000;;2
478;LE;MGA;MALAGA;N36485152;W004221027;;;W0028;WGE;LECM;LECM;;;03396;MGA;N36485169;W004221004;11200;;;2
481;LE;MHN;MENORCA;N39514865;E004130190;;;W0011;WGE;LECB;LECB;;;00325;MHN;N39514875;E004130120;11260;356;;2
484;EG;MID;MIDHURST;N51031400;W000373000;;;W0026;WGE;EGTT;EGTT;;;00200;MID;N51031400;W000373000;11400;259;;2
486;LG;MIL;MILOS;N36444400;E024310600;;;E0023;;LGGG;LGGG;;;00673;MIL;N36444400;E024310600;11350;297;;2
487;LE;MJV;PALMA DE MALLORCA;N39260667;E002452986;;;W0010;WGE;LECB;LECB;;;00509;MJV;N39260669;E002452922;11330;325;;2
488;LG;MKN;MIKONOS;N37262900;E025204200;;;E0026;;LGGG;LGGG;;;00407;MKN;N37262900;E025204200;11000;;;0
489;LG;MKR;MIKRA;N40310741;E022581128;;;E0032;;LGGG;LGGG;;;00100;MKR;N40310741;E022581128;11080;000;;1
490;LE;MLA;MAELLA;N41074654;E000095488;;;W0020;WGE;LECB;LECB;;;01201;MLA;N41074689;E000095560;11210;459;;2
492;LE;MLG;MALAGA;N36404346;W004302401;;;W0030;WGE;LECM;LECM;;;00075;MLG;N36404309;W004302442;11355;384;;2
494;LF;MLN;MELUN;N48272080;E002484780;;;W0015;WGE;LFFF;LFFF;;;00301;MLN;N48272080;E002484780;11360;222;;1
495;LG;MLN;MITILINI;N39033000;E026360300;;;E0025;;LGGG;LGGG;;;00039;MLN;N39033000;E026360300;10960;144;;0
499;LH;MNR;MONOR;N47200498;E019241965;;;E0024;WGE;LHCC;LHCC;;;00453;MNR;N47200471;E019242014;11250;000;;2
503;LS;MOT;MONTANA;N46184814;E007301202;;;W0000;WGE;LSAS;LSAS;;;04456;MOT;N46184814;E007301202;11585;365;;1
504;LF;MOU;MOULINS;N46422440;E003375400;;;W0010;WGE;LFFF;LFFF;;;00699;MOU;N46422440;E003375400;11670;000;;2
505;EP;MRA;MRAGOWO;N53470566;E021075824;;;E0043;WGE;EPWW;EPWW;;;00492;MRA;N53470566;E021075824;11730;383;;1
506;LF;MRM;MARSEILLE PROVENCE;N43223840;E005193520;;;W0010;WGE;LFMM;LFFF;;;00771;MRM;N43223840;E005193520;10880;;;2
507;LE;MRN;SEVILLA-MORON;N37103030;W005370810;;;W0037;WGE;LECM;LECM;;;00300;MRN;N37103030;W005370810;11550;177;;0
508;LQ;MSR;MOSTAR;N43154088;E017512063;;;E0020;WGE;LQSB;LQSB;;;00156;MSR;N43154088;E017512063;11690;462;;1
510;LF;MTG;MARTIGUES;N43231070;E005051260;;;W0010;WGE;LFMM;LFFF;;;00650;MTG;N43231070;E005051260;11730;271;;2
511;LF;MTL;MONTELIMAR ANCONE;N44331778;E004464745;;;W0006;WGE;LFMM;LFFF;;;00656;MTL;N44331778;E004464745;11365;000;;2
514;ED;MUN;MUENCHEN;N48104917;E011485766;;;E0010;WGE;EDMM;EDUU;;;01802;MUN;N48104917;E011485766;11230;269;;2
516;ES;NAT;NATTA;N66444740;E021192080;;;E0070;WGE;ESAA;ESAA;;;01258;NAT;N66444740;E021192080;11300;150;;2
519;LE;NEA;TABANERA DEL CERRATO-PALENCIA;N42013939;W004063287;;;W0035;WGE;LECM;LECM;;;03002;NEA;N42013939;W004063287;11675;546;;0
521;LK;NER;NERATOVICE;N50183791;E014233813;;;E0010;WGE;LKAA;LKAA;;;00500;NER;N50183791;E014233813;10860;157;;0
524;EG;NEW;NEWCASTLE;N55021841;W001415413;;;W0038;WGE;EGPX;EGPX;;;00289;NEW;N55021841;W001415413;11425;;;2
528;EB;NIK;NICKY;N51095429;E004110218;;;W0017;WGE;EBBU;EBUR;;;00119;NIK;N51095429;E004110218;11740;000;;2
530;LY;NIS;NIS;N43204730;E021493740;;;E0026;WGE;LYBA;LYBA;;;00623;NIS;N43204730;E021493740;11390;399;;1
531;LZ;NIT;NITRA;N48172557;E018030230;;;E0020;WGE;LZBB;LZBB;;;00810;NIT;N48172557;E018030230;11650;567;;2
532;LF;NIZ;NICE COTE D AZUR;N43461430;E007151580;;;E0000;WGE;LFMM;LFFF;;;02822;NIZ;N43461430;E007151580;11240;403;;2
539;ES;NTL;NORTEL;N59445930;E018460060;;;E0045;WGE;ESAA;ESAA;;;00068;NTL;N59445930;E018460060;11630;315;;2
541;LF;NTS;NANTES ATLANTIQUE;N47093910;W001364670;;;W0030;WGE;LFRR;LFFF;;;00092;NTS;N47093910;W001364670;11550;404;;2
542;LE;NVS;NAVAS DEL REY;N40220724;W004145790;;;W0030;WGE;LECM;LECM;;;02572;NVS;N40220682;W004145762;11495;;;1
545;EG;OCK;OCKHAM;N51181800;W000265000;;;W0026;WGE;EGTT;EGTT;;;00200;OCK;N51181800;W000265000;11530;277;;2
547;EK;ODN;ODIN;N55345164;E010391076;;;E0010;WGE;EKDK;EKDK;;;00024;ODN;N55345164;E010391076;11550;288;;2
548;LW;OHR;OHRID;N41102100;E020441100;;;E0023;WGE;LWSS;LWSS;;;02313;OHR;N41102100;E020441100;11250;247;;0
549;EP;OKE;WARSZAWA;N52101113;E020573619;;;E0040;WGE;EPWW;EPWW;;;00394;OKE;N52101113;E020573619;11340;000;;2
550;LK;OKF;DESNA;N48580903;E015324408;;;E0016;WGE;LKAA;LKAA;;;01600;OKF;N48580903;E015324408;11315;;;2
551;LK;OKG;CHEB;N50035453;E012242066;;;E0008;WGE;LKAA;LKAA;;;01600;OKG;N50035453;E012242066;11570;306;;2
552;LK;OKL;PRAGUE;N50054732;E014154611;;;E0010;WGE;LKAA;LKAA;;;01200;OKL;N50054732;E014154611;11260;238;;2
553;LK;OKX;FRYDLANT;N50540965;E015015484;;;E0017;WGE;LKAA;LKAA;;;01321;OKX;N50540965;E015015484;11485;229;;2
554;LF;OL;PARIS ORLY;N48434750;E002231110;;;W0020;WGE;LFFF;LFFF;;;00305;OL;N48434750;E002231110;11120;220;;0
555;LQ;OMA;BANJA LUKA;N44572900;E016483300;;;E0016;WGE;LQSB;LQSB;;;00632;OMA;N44572900;E016483300;11790;;;2
557;LI;ORI;ORIO AL SERIO;N45401175;E009422595;;;E0007;WGE;LIMM;LIMM;;;00825;ORI;N45401175;E009422595;11260;120;;0
559;EF;ORM;ORIMAA;N60500060;E025454353;;;E0059;WGE;EFES;EFES;;;00273;ORM;N60500060;E025454353;11730;;;2
562;ES;OSK;ORNSKOLDSVIK;N63242180;E018593680;;;E0050;WGE;ESAA;ESAA;;;00351;OSK;N63242148;E018593648;11500;;;2
564;ES;OSS;OSTERSUND;N63115840;E014291520;;;E0020;WGE;ESAA;ESAA;;;01201;OSS;N63115840;E014291520;11465;;;2
565;LI;OST;OSTIA;N41481370;E012141500;;;E0013;WGE;LIRR;LIRR;;;00007;OST;N41481370;E012141500;11490;000;;2
566;LK;OTA;OSTRAVA (ZABREH);N49415097;E018063267;;;E0030;WGE;LKAA;LKAA;;;00850;OTA;N49415097;E018063267;11745;014;;2
567;EG;OTR;OTTRINGHAM;N53415400;W000061300;;;W0029;WGE;EGTT;EGTT;;;00001;OTR;N53415400;W000061300;11390;502;;2
568;EF;OUK;OULU;N64555359;E025213342;;;E0070;WGE;EFPS;EFPS;;;00066;OUK;N64555359;E025213342;11330;;;2
571;LI;OZE;BOLZANO;N46241740;E011173350;;;E0006;WGE;LIMM;LIMM;;;00000;OZE;N46241770;E011173400;11705;000;;1
573;LI;PAL;PALERMO;N38020223;E013103875;;;E0010;WGE;LIRR;LIRR;;;03869;PAL;N38020223;E013103875;11230;518;;2
574;EH;PAM;PAMPUS;N52200514;E005053178;;;W0008;WGE;EHAA;EHAA;;;00027;PAM;N52200514;E005053178;11780;274;;2
575;LI;PAN;PANTELLERIA;N36485100;E011573960;;;E0006;WGE;LIRR;LIRR;;;00604;PAN;N36485100;E011573960;11610;000;;2
576;LE;PAP;PAMPLONA;N42411819;W001393882;;;W0027;WGE;LECM;LECM;;;01890;PAP;N42411827;W001393908;11355;;;2
577;LG;PAR;PARADISI;N36240600;E028035400;;;E0025;;LGGG;LGGG;;;00019;PAR;N36240600;E028035400;10860;000;;0
578;LS;PAS;PASSEIRY;N46094930;E005595970;;;W0000;WGE;LSAS;LSAS;;;01418;PAS;N46094930;E005595970;11660;000;;2
579;LE;PDT;PERALES DE TAJUNA;N40151049;W003205291;;;W0031;WGE;LECM;LECM;;;02513;PDT;N40151044;W003205228;11695;;;0
580;LB;PDV;PLOVDIV;N42031214;E024523397;;;E0040;;LBSR;LBSR;;;00591;PDV;N42031214;E024523397;11490;382;;1
583;LI;PES;PESCARA;N42260970;E014110390;;;E0020;WGE;LIBB;LIBB;;;00030;PES;N42260970;E014110390;11590;202;;2
584;LF;PGS;PARIS CHARLES DE GAULLE;N48595810;E002372570;;;W0020;WGE;LFFF;LFFF;;;00351;PGS;N48595810;E002372570;11705;384;;2
585;LC;PHA;PAFOS;N34424600;E032302400;;;E0030;WGE;LCCC;LCCC;;;00053;PHA;N34424600;E032302400;11790;336;;2
588;EF;PIR;PIRKKA;N61243568;E023343958;;;E0056;WGE;EFES;EFES;;;00450;PIR;N61243568;E023343958;11620;464;;2
589;LI;PIS;PISA;N43403780;E010232620;;;E0005;WGE;LIMM;LIMM;;;00039;PIS;N43403750;E010232680;11210;416;;2
590;LG;PLH;PALEOCHORA;N35133900;E023405100;;;E0021;;LGGG;LGGG;;;00066;PLH;N35133900;E023405100;11460;000;;2
593;LY;POD;PODGORICA;N42231030;E019151660;;;E0022;WGE;LYBA;LYBA;;;00138;POD;N42231030;E019151660;11300;319;;0
595;EG;POL;POLE HILL;N53443800;W002061200;;;W0037;WGE;EGTT;EGTT;;;01400;POL;N53443800;W002061200;11210;426;;2
596;LI;POM;POMIGLIANO;N40554150;E014230080;;;E0011;WGE;LIRR;LIRR;;;00109;POM;N40554150;E014230080;11785;;;0
598;LE;POS;POLLENSA;N39553881;E003065249;;;W0012;WGE;LECB;LECB;;;01168;POS;N39553962;E003065350;11640;487;;0
599;LZ;PPD;TATRY;N49035312;E020210009;;;E0030;WGE;LZBB;LZBB;;;02388;PPD;N49035312;E020210009;11210;427;;2
600;LF;PPG;PERPIGNAN RIVESALTES;N42450170;E002520170;;;W0010;WGE;LFMM;LFFF;;;00154;PPG;N42450170;E002520170;11625;566;;1
601;LE;PPN;PAMPLONA;N42440114;W001420763;;;W0027;WGE;LECM;LECM;;;03412;PPN;N42440061;W001420912;11230;461;;2
602;LE;PRA;EL PRAT;N41165917;E002045469;;;W0010;WGE;LECB;LECB;;;00043;PRA;N41165877;E002045431;11430;001;;2
603;EF;PRI;PREVIK;N61275254;E021474509;;;E0050;WGE;EFES;EFES;;;00062;PRI;N61275254;E021474509;11320;445;;2
605;LI;PRS;RAISI;N38101955;E013044785;;;E0011;WGE;LIRR;LIRR;;;00019;PRS;N38101955;E013044785;11300;380;;1
606;LI;PRT;PERETOLA;N43483750;E011120540;;;E0010;WGE;LIMM;LIMM;;;00157;PRT;N43483750;E011120540;11250;300;;1
607;LP;PRT;PORTO;N41162279;W008411619;;;W0051;WGE;LPPC;LPPC;;;00182;PRT;N41162279;W008411619;11410;401;;2
608;LY;PRT;PRISTINA;N42342100;E021015300;;;E0032;WGE;LYBA;LYBA;;;00026;PRT;N42342100;E021015300;11330;511;;1
609;LI;PRU;PERUGIA;N43060614;E012304281;;;E0009;WGE;LIRR;LIRR;;;00700;PRU;N43060614;E012304281;10940;338;;1
611;LH;PTB;PUSZTASZABOLCS;N47090798;E018443233;;;E0022;WGE;LHCC;LHCC;;;00423;PTB;N47090759;E018443209;11710;000;;2
614;LD;PUL;PULA;N44533252;E013550526;;;E0010;WGE;LDZO;LDZO;;;00190;PUL;N44533252;E013550526;11125;384;;2
615;EF;PVO;PORVOO;N60173976;E025351852;;;E0061;WGE;EFES;EFES;;;00121;PVO;N60173976;E025351852;11280;531;;2
617;LF;QPR;QUIMPER PLUGUFFAN;N47572620;W004110500;;;W0040;WGE;LFRR;LFFF;;;00315;QPR;N47572620;W004110500;11780;442;;2
618;EK;RAM;RAMME;N56284214;E008111451;;;E0000;WGE;EKDK;EKDK;;;00060;RAM;N56284214;E008111451;11185;;;2
619;LE;RBO;ROBLEDILLO;N40511394;W003144787;;;W0028;WGE;LECM;LECM;;;03119;RBO;N40511428;W003144741;11395;;;0
