920;EG;IFT;BELFAST RW17;N54391881;W006134460;EGAA;EG;W0058;WGE;EGTT;EGTT;;;00267;11090;214;02;0
921;EG;HBD;BELFAST/CITY ILS/DME RW04;N54371029;W005522994;EGAC;EG;W0060;WGE;EGTT;EGTT;;;00030;10810;147;05;0
922;EG;IBFH;BELFAST/CITY ILS/DME RW22;N54371029;W005522994;EGAC;EG;W0060;WGE;EGTT;EGTT;;;00030;10810;147;05;0
923;EG;IEGT;LONDONDERRY DME;N55023055;W007093361;EGAE;EG;W0068;WGE;EGPX;EGPX;;;00028;10830;;05;0
924;EG;IBIR;BIRMINGHAM DME RWY15;N52271581;W001450849;EGBB;EG;W0033;WGE;EGTT;EGTT;;;00350;11010;412;06;0
925;EG;IBM;BIRMINGHAM DME RWY33;N52271581;W001450849;EGBB;EG;W0033;WGE;EGTT;EGTT;;;00350;11010;412;05;0
926;EG;ICT;COVENTRY ILS RW23;N52221389;W001285069;EGBE;EG;W0034;WGE;EGTT;EGTT;;;00288;10975;;04;0
927;EG;ICTY;COVENTRY ILS RW05;N52221389;W001285069;EGBE;EG;W0034;WGE;EGTT;EGTT;;;00288;10975;;04;0
928;EG;IMC;MANCHESTER ILS/DME RW06R;N53202116;W002173402;EGCC;EG;W0044;WGE;EGTT;EGTT;;;00212;11155;596;08;0
929;EG;IMM;ILS/DME RW06L;N53211140;W002162302;EGCC;EG;W0044;WGE;EGTT;EGTT;;;00263;10950;445;06;0
930;EG;INN;ILS/DME RW24R;N53211140;W002162302;EGCC;EG;W0044;WGE;EGTT;EGTT;;;00263;10950;445;04;0
931;EG;IWU;WOODFORD ILS/DME RW25;N53201970;W002090008;EGCD;EG;W0047;WGE;EGTT;EGTT;;;00302;10915;110;03;0
932;EG;ICDF;CARDIFF RW12;N51235579;W003202628;EGFF;EG;W0041;WGE;EGTT;EGTT;;;00281;11070;109;06;0
933;EG;ICWA;CARDIFF RW30;N51235579;W003202628;EGFF;EG;W0041;WGE;EGTT;EGTT;;;00281;11070;109;05;0
934;EG;IBON;BRISTOL ILS-09;N51225360;W002431185;EGGD;EG;W0040;WGE;EGTT;EGTT;;;00632;11015;;05;0
935;EG;IBTS;BRISTOL ILS-27;N51225360;W002431185;EGGD;EG;W0040;WGE;EGTT;EGTT;;;00632;11015;;05;0
936;EG;ILQ;LIVERPOOL RW27;N53195686;W002505714;EGGP;EG;W0040;WGE;EGTT;EGTT;;;00088;11175;;06;0
937;EG;ILVR;LIVERPOOL RW09;N53195686;W002505714;EGGP;EG;W0040;WGE;EGTT;EGTT;;;00088;11175;;06;0
938;EG;ILJ;LUTON ILS-26;N51522332;W000220626;EGGW;EG;W0035;WGE;EGTT;EGTT;;;00532;10915;110;06;0
939;EG;ILTN;LUTON;N51522332;W000220626;EGGW;EG;W0035;WGE;EGTT;EGTT;;;00525;10915;110;06;0
940;EG;IPLY;PLYMOUTH ILS/DME RW31;N50252767;W004064285;EGHD;EG;W0040;WGE;EGTT;EGTT;;;00494;10950;;05;0
941;EG;IBH;BOURNEMOUTH ILS/DME RW26;N50465573;W001502786;EGHH;EG;W0032;WGE;EGTT;EGTT;;;00051;11050;338;05;0
942;EG;IBMH;BOURNEMOUTH ILS/DME RW08;N50465573;W001502786;EGHH;EG;W0032;WGE;EGTT;EGTT;;;00051;11050;338;06;0
943;EG;ISN;SOUTHAMPTON RW20;N50571864;W001212138;EGHI;EG;W0037;WGE;EGTT;EGTT;;;00054;11075;;02;0
944;EG;IDD;JERSEY RW27;N49123378;W002112109;EGJJ;EG;W0029;WGE;LFFF;LFFF;;;00288;11030;161;01;0
945;EG;IJJ;JERSEY RW09;N49122997;W002120686;EGJJ;EG;W0029;WGE;LFFF;LFFF;;;00288;11090;556;01;0
946;EG;IBGH;BIGGIN HILL RW21;N51201328;E000020610;EGKB;EG;W0024;WGE;EGTT;EGTT;;;00570;10935;;01;0
947;EG;IGG;GATWICK ILS/DME RW08R;N51090962;W000113171;EGKK;EG;W0035;WGE;EGTT;EGTT;;;00214;11090;107;07;0
948;EG;IWW;GATWICK ILS/DME RW26L;N51090962;W000113171;EGKK;EG;W0035;WGE;EGTT;EGTT;;;00214;11090;107;08;0
949;EG;ILSR;LONDON CITY RW28;N51302105;E000031948;EGLC;EG;W0028;WGE;EGTT;EGTT;;;00048;11115;;04;0
950;EG;ILST;LONDON CITY RW10;N51302105;E000031948;EGLC;EG;W0028;WGE;EGTT;EGTT;;;00048;11115;;04;0
951;EG;IFNB;FARNBOROUGH RW24;N51163565;W000464065;EGLF;EG;W0030;WGE;EGTT;EGTT;;;00234;11155;209;03;0
952;EG;IFRG;FARNBOROUGH RW06;N51163565;W000464065;EGLF;EG;W0030;WGE;EGTT;EGTT;;;00234;11155;209;03;0
953;EG;IAA;LONDON ILS-09L;N51284378;W000273286;EGLL;EG;W0034;WGE;EGTT;EGTT;;;00089;11030;135;10;0
954;EG;IBB;LONDON ILS-09R;N51274956;W000273076;EGLL;EG;W0034;WGE;EGTT;EGTT;;;00084;10950;422;09;0
955;EG;ILL;LONDON ILS-27L;N51274956;W000273076;EGLL;EG;W0034;WGE;EGTT;EGTT;;;00084;10950;422;09;0
956;EG;IRR;LONDON ILS-27R;N51284378;W000273286;EGLL;EG;W0034;WGE;EGTT;EGTT;;;00089;11030;135;10;0
957;EG;IND;SOUTHEND RW24;N51341310;E000415165;EGMC;EG;W0030;WGE;EGTT;EGTT;;;00057;11135;;04;0
959;EG;IMSN;MANSTON RW28;N51202792;E001204508;EGMH;EG;W0022;WGE;EGTT;EGTT;;;00184;11175;;07;0
960;EG;MOZ;MANSTON RW10;N51202792;E001204508;EGMH;EG;W0022;WGE;EGTT;EGTT;;;00184;11175;;07;0
961;EG;IBPL;BLACKPOOL ILS-DME RW28;N53461293;W003014236;EGNH;EG;W0051;WGE;EGTT;EGTT;;;00034;10815;444;05;0
962;EG;IHS;HUMBERSIDE DME;N53342616;W000211260;EGNJ;EG;W0039;WGE;EGTT;EGTT;;;00114;10875;;05;0
963;EG;ILBF;LEEDS BRADFORD RW14;N53520078;W001393147;EGNM;EG;W0036;WGE;EGTT;EGTT;;;00677;11090;;04;0
964;EG;ILF;LEEDS BRADFORD RW32;N53520078;W001393147;EGNM;EG;W0036;WGE;EGTT;EGTT;;;00677;11090;;05;0
965;EG;IWQ;WARTON ILS/DME RW26;N53443954;W002525438;EGNO;EG;W0040;WGE;EGTT;EGTT;;;00055;10990;;06;0
966;EG;IHDN;HAWARDEN RW23;N53104390;W002584432;EGNR;EG;W0040;WGE;EGTT;EGTT;;;00048;11035;;04;0
967;EG;IHWD;HAWARDEN ILS-DME RW05;N53104390;W002584432;EGNR;EG;W0040;WGE;EGTT;EGTT;;;00048;11035;;04;0
968;EG;IRH;ISLE OF MAN RW08;N54045145;W004372206;EGNS;EG;W0052;WGE;EGPX;EGPX;;;00055;11115;;04;0
969;EG;IRY;ISLE OF MAN RW26;N54045101;W004373454;EGNS;EG;W0052;WGE;EGPX;EGPX;;;00055;11115;385;05;0
970;EG;INC;NEWCASTLE ILS/DME RWY07;N55021303;W001412091;EGNT;EG;W0040;WGE;EGPX;EGPX;;;00256;11150;370;06;0
971;EG;INWC;NEWCASTLE ILS/DME RWY25;N55021303;W001412091;EGNT;EG;W0040;WGE;EGPX;EGPX;;;00256;11150;370;06;0
972;EG;ITD;DURHAM TEES VALLEY RW23;N54302999;W001254097;EGNV;EG;W0036;WGE;EGTT;EGTT;;;00131;10850;403;06;0
